"device_twin_variable_history_id","device_twin_id","customer_id","device_twin_variable_id","name","category","type","kind","value","unit","meta","created_at","alias"
"00000000-6440-9bff-7ce4-be001f279400","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279325","Battery","hardware","battery","any","2.9","V",NULL,"2023-04-20 01:57:19.977","auxiliary"
"00000000-6440-9bff-7ce4-be001f279401","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 01:57:19.979","info"
"00000000-6440-9c13-9df1-58001f42b332","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279321","Status","captured","water","cold","0","unknown",NULL,"2023-04-20 01:57:39.264","auxiliary"
"00000000-6440-9c13-9df1-58001f42b333","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279322","Low Bat","hardware","battery","unknown","0","unknown",NULL,"2023-04-20 01:57:39.274","info"
"00000000-6440-9c13-9df1-58001f42b334","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279323","Keep Alive","unknown","unknown","unknown","240","min",NULL,"2023-04-20 01:57:39.284","auxiliary"
"00000000-6440-9c13-9df1-58001f42b335","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279325","Battery","hardware","battery","any","2.91","V",NULL,"2023-04-20 01:57:39.288","auxiliary"
"00000000-6440-9c13-9df1-58001f42b336","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 01:57:39.299","info"
"00000000-6440-9c26-9df1-58001f42b33d","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279321","Status","captured","water","cold","0","unknown",NULL,"2023-04-20 01:57:58.251","auxiliary"
"00000000-6440-9c26-9df1-58001f42b33e","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279322","Low Bat","hardware","battery","unknown","0","unknown",NULL,"2023-04-20 01:57:58.261","info"
"00000000-6440-9c26-9df1-58001f42b33f","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279323","Keep Alive","unknown","unknown","unknown","240","min",NULL,"2023-04-20 01:57:58.273","auxiliary"
"00000000-6440-9c26-9df1-58001f42b340","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279325","Battery","hardware","battery","any","2.91","V",NULL,"2023-04-20 01:57:58.281","auxiliary"
"00000000-6440-9c26-9df1-58001f42b341","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 01:57:58.291","info"
"00000000-6440-9c69-9df1-58001f42b36f","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279321","Status","captured","water","cold","0","unknown",NULL,"2023-04-20 01:59:05.46","auxiliary"
"00000000-6440-9c69-9df1-58001f42b370","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279322","Low Bat","hardware","battery","unknown","0","unknown",NULL,"2023-04-20 01:59:05.47","info"
"00000000-6440-9c69-9df1-58001f42b371","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279323","Keep Alive","unknown","unknown","unknown","240","min",NULL,"2023-04-20 01:59:05.478","auxiliary"
"00000000-6440-9c69-9df1-58001f42b372","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279325","Battery","hardware","battery","any","0","V",NULL,"2023-04-20 01:59:05.488","auxiliary"
"00000000-6440-9c69-9df1-58001f42b373","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 01:59:05.492","info"
"00000000-6440-9c7a-7ce4-be001f27944e","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279321","Status","captured","water","cold","0","unknown",NULL,"2023-04-20 01:59:22.189","auxiliary"
"00000000-6440-9c7a-7ce4-be001f27944f","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279322","Low Bat","hardware","battery","unknown","0","unknown",NULL,"2023-04-20 01:59:22.208","info"
"00000000-6440-9c7a-7ce4-be001f279450","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279323","Keep Alive","unknown","unknown","unknown","240","min",NULL,"2023-04-20 01:59:22.213","auxiliary"
"00000000-6440-9c7a-7ce4-be001f279451","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279325","Battery","hardware","battery","any","0","V",NULL,"2023-04-20 01:59:22.22","auxiliary"
"00000000-6440-9c7a-7ce4-be001f279452","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 01:59:22.227","info"
"00000000-6440-9c89-9df1-58001f42b38b","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279321","Status","captured","water","cold","1","unknown",NULL,"2023-04-20 01:59:37.329","auxiliary"
"00000000-6440-9c89-9df1-58001f42b38c","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279322","Low Bat","hardware","battery","unknown","0","unknown",NULL,"2023-04-20 01:59:37.338","info"
"00000000-6440-9c89-9df1-58001f42b38d","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279323","Keep Alive","unknown","unknown","unknown","240","min",NULL,"2023-04-20 01:59:37.348","auxiliary"
"00000000-6440-9c89-9df1-58001f42b38e","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279325","Battery","hardware","battery","any","2.96","V",NULL,"2023-04-20 01:59:37.357","auxiliary"
"00000000-6440-9c89-9df1-58001f42b38f","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 01:59:37.362","info"
"00000000-6440-9c94-7ce4-be001f279467","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279321","Status","captured","water","cold","1","unknown",NULL,"2023-04-20 01:59:48.353","auxiliary"
"00000000-6440-9c94-7ce4-be001f279468","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279322","Low Bat","hardware","battery","unknown","0","unknown",NULL,"2023-04-20 01:59:48.367","info"
"00000000-6440-9c94-7ce4-be001f279469","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279323","Keep Alive","unknown","unknown","unknown","240","min",NULL,"2023-04-20 01:59:48.375","auxiliary"
"00000000-6440-9c94-7ce4-be001f27946a","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279325","Battery","hardware","battery","any","2.96","V",NULL,"2023-04-20 01:59:48.381","auxiliary"
"00000000-6440-9c94-7ce4-be001f27946b","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 01:59:48.387","info"
"00000000-6440-9c9f-46b2-f2002087bcf1","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279321","Status","captured","water","cold","1","unknown",NULL,"2023-04-20 01:59:59.356","auxiliary"
"00000000-6440-9c9f-46b2-f2002087bcf2","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279322","Low Bat","hardware","battery","unknown","0","unknown",NULL,"2023-04-20 01:59:59.365","info"
"00000000-6440-9c9f-46b2-f2002087bcf3","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279323","Keep Alive","unknown","unknown","unknown","240","min",NULL,"2023-04-20 01:59:59.38","auxiliary"
"00000000-6440-9c9f-46b2-f2002087bcf4","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279325","Battery","hardware","battery","any","2.95","V",NULL,"2023-04-20 01:59:59.383","auxiliary"
"00000000-6440-9c9f-46b2-f2002087bcf5","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 01:59:59.392","info"
"00000000-6440-9caa-7ce4-be001f27946d","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279321","Status","captured","water","cold","1","unknown",NULL,"2023-04-20 02:00:10.382","auxiliary"
"00000000-6440-9caa-7ce4-be001f27946e","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279322","Low Bat","hardware","battery","unknown","0","unknown",NULL,"2023-04-20 02:00:10.399","info"
"00000000-6440-9caa-7ce4-be001f27946f","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279323","Keep Alive","unknown","unknown","unknown","240","min",NULL,"2023-04-20 02:00:10.411","auxiliary"
"00000000-6440-9caa-7ce4-be001f279470","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279325","Battery","hardware","battery","any","2.95","V",NULL,"2023-04-20 02:00:10.415","auxiliary"
"00000000-6440-9caa-7ce4-be001f279471","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 02:00:10.421","info"
"00000000-6440-9cb5-7ce4-be001f279473","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279321","Status","captured","water","cold","1","unknown",NULL,"2023-04-20 02:00:21.425","auxiliary"
"00000000-6440-9cb5-7ce4-be001f279474","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279322","Low Bat","hardware","battery","unknown","0","unknown",NULL,"2023-04-20 02:00:21.442","info"
"00000000-6440-9cb5-7ce4-be001f279475","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279323","Keep Alive","unknown","unknown","unknown","240","min",NULL,"2023-04-20 02:00:21.45","auxiliary"
"00000000-6440-9cb5-7ce4-be001f279476","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279325","Battery","hardware","battery","any","2.95","V",NULL,"2023-04-20 02:00:21.459","auxiliary"
"00000000-6440-9cb5-7ce4-be001f279477","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 02:00:21.463","info"
"00000000-6440-9cc0-9df1-58001f42b399","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279323","Keep Alive","unknown","unknown","unknown","240","min",NULL,"2023-04-20 02:00:32.423","auxiliary"
"00000000-6440-9cc0-9df1-58001f42b39a","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279321","Status","captured","water","cold","1","unknown",NULL,"2023-04-20 02:00:32.434","auxiliary"
"00000000-6440-9cc0-9df1-58001f42b39b","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279322","Low Bat","hardware","battery","unknown","0","unknown",NULL,"2023-04-20 02:00:32.459","info"
"00000000-6440-9cc0-9df1-58001f42b39c","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279325","Battery","hardware","battery","any","2.94","V",NULL,"2023-04-20 02:00:32.471","auxiliary"
"00000000-6440-9cc0-9df1-58001f42b39d","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 02:00:32.485","info"
"00000000-6440-9ccb-7ce4-be001f279491","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279321","Status","captured","water","cold","1","unknown",NULL,"2023-04-20 02:00:43.45","auxiliary"
"00000000-6440-9ccb-7ce4-be001f279492","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279322","Low Bat","hardware","battery","unknown","0","unknown",NULL,"2023-04-20 02:00:43.461","info"
"00000000-6440-9ccb-7ce4-be001f279493","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279323","Keep Alive","unknown","unknown","unknown","240","min",NULL,"2023-04-20 02:00:43.464","auxiliary"
"00000000-6440-9ccb-7ce4-be001f279494","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279325","Battery","hardware","battery","any","2.94","V",NULL,"2023-04-20 02:00:43.476","auxiliary"
"00000000-6440-9ccb-7ce4-be001f279495","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 02:00:43.483","info"
"00000000-6440-9cd6-46b2-f2002087bd1f","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279321","Status","captured","water","cold","1","unknown",NULL,"2023-04-20 02:00:54.535","auxiliary"
"00000000-6440-9cd6-46b2-f2002087bd20","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279322","Low Bat","hardware","battery","unknown","0","unknown",NULL,"2023-04-20 02:00:54.547","info"
"00000000-6440-9cd6-46b2-f2002087bd21","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279323","Keep Alive","unknown","unknown","unknown","240","min",NULL,"2023-04-20 02:00:54.555","auxiliary"
"00000000-6440-9cd6-46b2-f2002087bd22","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279325","Battery","hardware","battery","any","2.94","V",NULL,"2023-04-20 02:00:54.569","auxiliary"
"00000000-6440-9cd6-46b2-f2002087bd23","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 02:00:54.574","info"
"00000000-6440-9ce1-46b2-f2002087bd3d","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279321","Status","captured","water","cold","0","unknown",NULL,"2023-04-20 02:01:05.467","auxiliary"
"00000000-6440-9ce1-46b2-f2002087bd3e","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279322","Low Bat","hardware","battery","unknown","0","unknown",NULL,"2023-04-20 02:01:05.479","info"
"00000000-6440-9ce1-46b2-f2002087bd3f","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279323","Keep Alive","unknown","unknown","unknown","240","min",NULL,"2023-04-20 02:01:05.494","auxiliary"
"00000000-6440-9ce1-46b2-f2002087bd40","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 02:01:05.51","info"
"00000000-6440-9ce1-46b2-f2002087bd41","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279325","Battery","hardware","battery","any","2.94","V",NULL,"2023-04-20 02:01:05.516","auxiliary"
"00000000-6440-9cec-46b2-f2002087bd43","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279321","Status","captured","water","cold","0","unknown",NULL,"2023-04-20 02:01:16.499","auxiliary"
"00000000-6440-9cec-46b2-f2002087bd44","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279322","Low Bat","hardware","battery","unknown","0","unknown",NULL,"2023-04-20 02:01:16.519","info"
"00000000-6440-9cec-46b2-f2002087bd45","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279323","Keep Alive","unknown","unknown","unknown","240","min",NULL,"2023-04-20 02:01:16.534","auxiliary"
"00000000-6440-9cec-46b2-f2002087bd46","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279325","Battery","hardware","battery","any","2.94","V",NULL,"2023-04-20 02:01:16.544","auxiliary"
"00000000-6440-9cec-46b2-f2002087bd47","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 02:01:16.558","info"
"00000000-6440-9cf7-9df1-58001f42b3ce","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279321","Status","captured","water","cold","0","unknown",NULL,"2023-04-20 02:01:27.49","auxiliary"
"00000000-6440-9cf7-9df1-58001f42b3cf","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279322","Low Bat","hardware","battery","unknown","0","unknown",NULL,"2023-04-20 02:01:27.499","info"
"00000000-6440-9cf7-9df1-58001f42b3d0","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279323","Keep Alive","unknown","unknown","unknown","240","min",NULL,"2023-04-20 02:01:27.518","auxiliary"
"00000000-6440-9cf7-9df1-58001f42b3d1","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279325","Battery","hardware","battery","any","2.94","V",NULL,"2023-04-20 02:01:27.53","auxiliary"
"00000000-6440-9cf7-9df1-58001f42b3d2","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 02:01:27.538","info"
"00000000-6440-9d02-9df1-58001f42b3d4","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279321","Status","captured","water","cold","0","unknown",NULL,"2023-04-20 02:01:38.509","auxiliary"
"00000000-6440-9d02-9df1-58001f42b3d5","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279323","Keep Alive","unknown","unknown","unknown","240","min",NULL,"2023-04-20 02:01:38.537","auxiliary"
"00000000-6440-9d02-9df1-58001f42b3d6","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279322","Low Bat","hardware","battery","unknown","0","unknown",NULL,"2023-04-20 02:01:38.549","info"
"00000000-6440-9d02-9df1-58001f42b3d7","212e4664-bbf2-41ac-be7e-2d9deb99614c","00000000-6360-1f88-5f68-200021a1207f","00000000-6440-9aad-7ce4-be001f279327","Firmware Version","hardware","info","any","101","unknown",NULL,"2023-04-20 02:01:38.553","info"
